Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,description,published_at
312,8,0.9182000160217285,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
344,8,0.9182000160217285,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
381,8,0.9100000262260437,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
347,8,0.887499988079071,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
314,8,0.887499988079071,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
349,8,0.887499988079071,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
369,8,0.887499988079071,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
340,8,0.887499988079071,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
436,8,0.871399998664856,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
348,8,0.871399998664856,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
345,8,0.871399998664856,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
331,8,0.8500000238418579,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
354,8,0.8500000238418579,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
334,8,0.8500000238418579,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
364,8,0.8500000238418579,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
320,8,0.8500000238418579,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
324,8,0.8500000238418579,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
361,8,0.8199999928474426,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
356,8,0.8199999928474426,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
366,8,0.8199999928474426,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
337,8,0.8199999928474426,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
365,8,0.7749999761581421,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
315,8,0.7749999761581421,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
362,8,0.7749999761581421,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
335,8,0.7749999761581421,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
359,8,0.7749999761581421,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
357,8,0.7749999761581421,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
336,8,0.7749999761581421,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
355,8,0.7749999761581421,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
332,8,0.7749999761581421,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
328,8,0.7749999761581421,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
350,8,0.7749999761581421,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
384,8,0.7749999761581421,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
330,8,0.7749999761581421,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
329,8,0.7749999761581421,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
325,8,0.7749999761581421,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
326,8,0.7749999761581421,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
382,8,0.7749000191688538,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
138,8,0.699999988079071,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
317,8,0.6452000141143799,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
342,8,0.5755000114440918,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
353,8,0.5724999904632568,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
401,8,0.5547000169754028,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
395,8,0.5543000102043152,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
583,8,0.5498999953269958,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
584,8,0.5498999953269958,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
394,8,0.5453000068664551,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
343,8,0.5024999976158142,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
288,8,0.4993000030517578,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
141,8,0.3411000072956085,"중, 재학, 운동, 영상편집, 여행, 구독, 시청, 코드, 오늘, 것",,
